order_id,order_date,customer_id,product,category,region,channel,quantity,unit_price,unit_cost,discount_pct,gross_revenue,discount_amount,net_revenue,total_cost,profit,margin_pct,order_month
ORD100957,2025-04-07,CUST1441,Smartphone X,Electronics,Islands,Online,2,514.52,397.3,5,1029.04,51.45,977.59,794.6,182.99,18.72,2025-04
ORD100958,2025-07-17,CUST1043,Monitor 27,Electronics,North,Online,3,498.97,339.15,0,1496.91,0.0,1496.91,1017.45,479.46,32.03,2025-07
ORD100959,2024-12-10,CUST1218,Desk Lamp,Furniture,Center,Online,2,263.1,197.62,0,526.2,0.0,526.2,395.24,130.96,24.89,2024-12
ORD100960,2024-08-27,CUST1135,Water Bottle,Accessories,Center,Online,1,109.16,68.08,5,109.16,5.46,103.7,68.08,35.62,34.35,2024-08
ORD100961,2024-10-10,CUST1474,Smartphone X,Electronics,North,Online,1,181.32,101.46,0,181.32,0.0,181.32,101.46,79.86,44.04,2024-10
ORD100962,2024-11-05,CUST1381,Water Bottle,Accessories,South,Retail,4,30.97,21.71,0,123.88,0.0,123.88,86.84,37.04,29.9,2024-11
ORD100963,2025-07-10,CUST1467,Wireless Headphones,Electronics,Center,Online,1,505.25,381.76,10,505.25,50.53,454.73,381.76,72.97,16.05,2025-07
ORD100964,2025-08-16,CUST1387,Water Bottle,Accessories,South,Online,1,81.95,65.34,20,81.95,16.39,65.56,65.34,0.22,0.34,2025-08
ORD100965,2024-08-02,CUST1242,Smartphone X,Electronics,Center,Retail,2,1196.08,884.39,10,2392.16,239.22,2152.94,1768.78,384.16,17.84,2024-08
ORD100966,2024-11-16,CUST1433,Smartphone X,Electronics,South,Online,2,1417.54,927.67,0,2835.08,0.0,2835.08,1855.34,979.74,34.56,2024-11
ORD100967,2024-05-22,CUST1295,Monitor 27,Electronics,Center,Online,1,1127.68,761.13,10,1127.68,112.77,1014.91,761.13,253.78,25.01,2024-05
ORD100968,2025-03-11,CUST1351,Standing Desk,Furniture,Center,Online,3,423.6,264.71,5,1270.8,63.54,1207.26,794.13,413.13,34.22,2025-03
ORD100969,2024-05-22,CUST1078,Office Chair,Furniture,Center,Online,2,485.51,377.94,5,971.02,48.55,922.47,755.88,166.59,18.06,2024-05
ORD100970,2025-02-04,CUST1032,Notebook Pack,Stationery,Center,Online,2,21.62,13.67,20,43.24,8.65,34.59,27.34,7.25,20.96,2025-02
ORD100971,2024-06-24,CUST1053,Water Bottle,Accessories,North,Online,2,13.53,9.77,5,27.06,1.35,25.71,19.54,6.17,23.99,2024-06
ORD100972,2025-01-30,CUST1145,Smartphone X,Electronics,Center,Online,1,1016.59,576.91,0,1016.59,0.0,1016.59,576.91,439.68,43.25,2025-01
ORD100973,2025-02-24,CUST1200,Monitor 27,Electronics,Center,Wholesale,5,263.38,172.41,10,1316.9,131.69,1185.21,862.05,323.16,27.27,2025-02
ORD100974,2024-07-30,CUST1066,Smartphone X,Electronics,Center,Online,1,1241.41,889.1,0,1241.41,0.0,1241.41,889.1,352.31,28.38,2024-07
ORD100975,2024-07-26,CUST1257,Backpack,Accessories,North,Online,3,40.3,22.24,0,120.9,0.0,120.9,66.72,54.18,44.81,2024-07
ORD100976,2024-09-09,CUST1269,Office Chair,Furniture,South,Online,4,531.17,353.26,5,2124.68,106.23,2018.45,1413.04,605.41,29.99,2024-09
ORD100977,2025-04-12,CUST1177,Backpack,Accessories,South,Online,4,97.16,62.94,10,388.64,38.86,349.78,251.76,98.02,28.02,2025-04
ORD100978,2024-07-02,CUST1460,Pen Set,Stationery,Center,Online,3,21.02,16.35,0,63.06,0.0,63.06,49.05,14.01,22.22,2024-07
ORD100979,2024-02-14,CUST1122,Monitor 27,Electronics,South,Retail,1,971.88,605.45,15,971.88,145.78,826.1,605.45,220.65,26.71,2024-02
ORD100980,2024-08-10,CUST1465,Desk Lamp,Furniture,South,Online,2,464.26,269.41,0,928.52,0.0,928.52,538.82,389.7,41.97,2024-08
ORD100981,2024-11-29,CUST1209,Desk Lamp,Furniture,Center,Retail,1,148.2,83.16,0,148.2,0.0,148.2,83.16,65.04,43.89,2024-11
ORD100982,2025-04-17,CUST1195,Office Chair,Furniture,North,Wholesale,3,517.79,336.13,0,1553.37,0.0,1553.37,1008.39,544.98,35.08,2025-04
ORD100983,2024-11-30,CUST1343,Backpack,Accessories,South,Online,2,60.75,34.67,10,121.5,12.15,109.35,69.34,40.01,36.59,2024-11
ORD100984,2025-04-27,CUST1420,Wireless Headphones,Electronics,North,Online,4,322.24,178.69,0,1288.96,0.0,1288.96,714.76,574.2,44.55,2025-04
ORD100985,2025-02-04,CUST1086,Laptop Air 13,Electronics,North,Retail,3,95.92,59.31,0,287.76,0.0,287.76,177.93,109.83,38.17,2025-02
ORD100986,2025-11-22,CUST1272,Smartphone X,Electronics,South,Retail,2,147.81,104.75,5,295.62,14.78,280.84,209.5,71.34,25.4,2025-11
ORD100987,2024-04-15,CUST1199,Backpack,Accessories,South,Wholesale,1,15.77,8.69,10,15.77,1.58,14.19,8.69,5.5,38.77,2024-04
ORD100988,2025-01-18,CUST1465,Smartphone X,Electronics,South,Retail,1,102.77,57.24,0,102.77,0.0,102.77,57.24,45.53,44.3,2025-01
ORD100989,2024-03-05,CUST1112,Laptop Air 13,Electronics,Center,Online,3,1259.24,745.43,0,3777.72,0.0,3777.72,2236.29,1541.43,40.8,2024-03
ORD100990,2024-11-30,CUST1165,Notebook Pack,Stationery,Center,Online,3,26.86,21.05,0,80.58,0.0,80.58,63.15,17.43,21.63,2024-11
ORD100991,2024-04-18,CUST1182,Office Chair,Furniture,Center,Online,1,259.22,163.06,0,259.22,0.0,259.22,163.06,96.16,37.1,2024-04
ORD100992,2024-10-12,CUST1332,Pen Set,Stationery,Center,Wholesale,2,7.36,4.45,0,14.72,0.0,14.72,8.9,5.82,39.54,2024-10
ORD100993,2024-04-14,CUST1364,Notebook Pack,Stationery,North,Online,3,37.28,25.81,0,111.84,0.0,111.84,77.43,34.41,30.77,2024-04
ORD100994,2025-10-08,CUST1356,Standing Desk,Furniture,Center,Wholesale,3,584.25,422.66,0,1752.75,0.0,1752.75,1267.98,484.77,27.66,2025-10
ORD100995,2024-11-21,CUST1435,Water Bottle,Accessories,Center,Retail,2,46.86,32.9,5,93.72,4.69,89.03,65.8,23.23,26.1,2024-11
ORD100996,2024-08-26,CUST1257,Pen Set,Stationery,North,Online,3,5.47,3.04,10,16.41,1.64,14.77,9.12,5.65,38.25,2024-08
ORD100997,2025-03-14,CUST1387,Smartphone X,Electronics,North,Online,3,165.09,106.26,0,495.27,0.0,495.27,318.78,176.49,35.64,2025-03
ORD100998,2024-02-08,CUST1121,Backpack,Accessories,North,Retail,2,114.05,83.81,0,228.1,0.0,228.1,167.62,60.48,26.51,2024-02
ORD100999,2024-02-10,CUST1266,Standing Desk,Furniture,North,Online,3,194.42,108.08,15,583.26,87.49,495.77,324.24,171.53,34.6,2024-02
ORD101000,2025-07-06,CUST1027,Water Bottle,Accessories,South,Online,5,98.16,71.07,0,490.8,0.0,490.8,355.35,135.45,27.6,2025-07
ORD101001,2024-07-06,CUST1226,Water Bottle,Accessories,Center,Online,1,105.69,59.98,0,105.69,0.0,105.69,59.98,45.71,43.25,2024-07
ORD101002,2024-07-28,CUST1064,Laptop Air 13,Electronics,Center,Online,1,859.36,643.5,0,859.36,0.0,859.36,643.5,215.86,25.12,2024-07
ORD101003,2025-04-23,CUST1159,Monitor 27,Electronics,North,Online,3,427.79,254.15,0,1283.37,0.0,1283.37,762.45,520.92,40.59,2025-04
ORD101004,2025-10-12,CUST1103,Wireless Headphones,Electronics,Center,Online,4,763.26,601.26,0,3053.04,0.0,3053.04,2405.04,648.0,21.22,2025-10
ORD101005,2025-03-08,CUST1258,Pen Set,Stationery,North,Online,3,31.61,23.86,10,94.83,9.48,85.35,71.58,13.77,16.13,2025-03
ORD101006,2024-03-26,CUST1388,Wireless Headphones,Electronics,Center,Online,2,296.97,217.28,0,593.94,0.0,593.94,434.56,159.38,26.83,2024-03
ORD101007,2025-01-19,CUST1287,Pen Set,Stationery,Islands,Online,2,16.66,12.14,0,33.32,0.0,33.32,24.28,9.04,27.13,2025-01
ORD101008,2025-05-27,CUST1373,Backpack,Accessories,South,Online,2,54.5,35.64,0,109.0,0.0,109.0,71.28,37.72,34.61,2025-05
ORD101009,2024-11-11,CUST1328,Pen Set,Stationery,Islands,Online,1,35.97,28.71,0,35.97,0.0,35.97,28.71,7.26,20.18,2024-11
ORD101010,2025-03-22,CUST1490,Wireless Headphones,Electronics,Center,Online,3,1147.24,730.96,10,3441.72,344.17,3097.55,2192.88,904.67,29.21,2025-03
ORD101011,2024-02-29,CUST1333,Standing Desk,Furniture,South,Retail,5,449.33,274.36,0,2246.65,0.0,2246.65,1371.8,874.85,38.94,2024-02
ORD101012,2025-11-23,CUST1014,Backpack,Accessories,North,Online,3,26.27,18.42,15,78.81,11.82,66.99,55.26,11.73,17.51,2025-11
ORD101013,2025-08-15,CUST1487,Water Bottle,Accessories,Islands,Online,4,11.36,8.44,5,45.44,2.27,43.17,33.76,9.41,21.79,2025-08
ORD101014,2025-08-23,CUST1498,Laptop Air 13,Electronics,North,Online,2,348.13,228.28,10,696.26,69.63,626.63,456.56,170.07,27.14,2025-08
ORD101015,2025-06-29,CUST1337,Standing Desk,Furniture,South,Online,2,448.34,330.93,15,896.68,134.5,762.18,661.86,100.32,13.16,2025-06
ORD101016,2025-08-09,CUST1397,Office Chair,Furniture,South,Online,4,183.34,110.44,10,733.36,73.34,660.02,441.76,218.26,33.07,2025-08
ORD101017,2024-06-21,CUST1417,Desk Lamp,Furniture,South,Retail,1,69.81,50.55,5,69.81,3.49,66.32,50.55,15.77,23.78,2024-06
ORD101018,2024-06-23,CUST1090,Office Chair,Furniture,North,Retail,1,106.57,71.57,5,106.57,5.33,101.24,71.57,29.67,29.31,2024-06
ORD101019,2024-08-05,CUST1095,Smartphone X,Electronics,Islands,Online,1,339.48,251.14,0,339.48,0.0,339.48,251.14,88.34,26.02,2024-08
ORD101020,2025-10-03,CUST1467,Pen Set,Stationery,North,Online,1,27.28,15.55,0,27.28,0.0,27.28,15.55,11.73,43.0,2025-10
ORD101021,2024-01-31,CUST1299,Smartphone X,Electronics,South,Online,2,1035.38,595.55,0,2070.76,0.0,2070.76,1191.1,879.66,42.48,2024-01
ORD101022,2025-08-19,CUST1404,Laptop Pro 14,Electronics,Islands,Retail,1,821.72,453.44,5,821.72,41.09,780.63,453.44,327.19,41.91,2025-08
ORD101023,2025-05-12,CUST1242,Office Chair,Furniture,North,Online,3,221.83,159.82,0,665.49,0.0,665.49,479.46,186.03,27.95,2025-05
ORD101024,2025-01-04,CUST1340,Standing Desk,Furniture,North,Online,2,62.63,40.02,0,125.26,0.0,125.26,80.04,45.22,36.1,2025-01
ORD101025,2025-12-16,CUST1205,Backpack,Accessories,Center,Wholesale,4,111.75,62.18,0,447.0,0.0,447.0,248.72,198.28,44.36,2025-12
ORD101026,2024-09-11,CUST1188,Desk Lamp,Furniture,North,Wholesale,3,405.56,271.24,0,1216.68,0.0,1216.68,813.72,402.96,33.12,2024-09
ORD101027,2024-11-25,CUST1008,Water Bottle,Accessories,Center,Retail,2,15.03,11.3,0,30.06,0.0,30.06,22.6,7.46,24.82,2024-11
ORD101028,2025-02-13,CUST1378,Pen Set,Stationery,Center,Retail,3,17.19,13.49,15,51.57,7.74,43.83,40.47,3.36,7.68,2025-02
ORD101029,2025-12-17,CUST1463,Laptop Air 13,Electronics,Center,Retail,3,497.29,297.76,0,1491.87,0.0,1491.87,893.28,598.59,40.12,2025-12
ORD101030,2025-05-31,CUST1016,Monitor 27,Electronics,Islands,Online,2,203.67,154.4,20,407.34,81.47,325.87,308.8,17.07,5.24,2025-05
ORD101031,2025-04-01,CUST1488,Laptop Air 13,Electronics,Islands,Retail,2,847.75,517.84,0,1695.5,0.0,1695.5,1035.68,659.82,38.92,2025-04
ORD101032,2024-04-18,CUST1222,Backpack,Accessories,North,Retail,1,112.19,70.86,0,112.19,0.0,112.19,70.86,41.33,36.84,2024-04
ORD101033,2025-11-12,CUST1243,Water Bottle,Accessories,North,Retail,1,24.93,17.04,10,24.93,2.49,22.44,17.04,5.4,24.05,2025-11
ORD101034,2024-08-17,CUST1477,Pen Set,Stationery,South,Retail,3,26.02,18.5,0,78.06,0.0,78.06,55.5,22.56,28.9,2024-08
ORD101035,2025-01-25,CUST1334,Water Bottle,Accessories,North,Online,3,116.29,76.66,0,348.87,0.0,348.87,229.98,118.89,34.08,2025-01
ORD101036,2024-04-24,CUST1045,Office Chair,Furniture,Center,Wholesale,3,564.21,415.35,0,1692.63,0.0,1692.63,1246.05,446.58,26.38,2024-04
ORD101037,2025-01-24,CUST1295,Backpack,Accessories,Islands,Online,1,16.81,11.5,15,16.81,2.52,14.29,11.5,2.79,19.52,2025-01
ORD101038,2025-01-08,CUST1408,Water Bottle,Accessories,North,Online,5,23.89,17.1,5,119.45,5.97,113.48,85.5,27.98,24.65,2025-01
ORD101039,2025-04-16,CUST1161,Monitor 27,Electronics,North,Online,4,501.49,303.26,10,2005.96,200.6,1805.36,1213.04,592.32,32.81,2025-04
ORD101040,2025-11-12,CUST1434,Backpack,Accessories,North,Retail,1,45.22,30.55,10,45.22,4.52,40.7,30.55,10.15,24.93,2025-11
ORD101041,2025-08-10,CUST1244,Water Bottle,Accessories,Islands,Online,4,64.45,46.79,0,257.8,0.0,257.8,187.16,70.64,27.4,2025-08
ORD101042,2024-08-03,CUST1434,Backpack,Accessories,South,Wholesale,5,34.76,25.51,15,173.8,26.07,147.73,127.55,20.18,13.66,2024-08
ORD101043,2025-02-05,CUST1153,Water Bottle,Accessories,Center,Online,4,27.51,15.28,0,110.04,0.0,110.04,61.12,48.92,44.46,2025-02
ORD101044,2024-12-22,CUST1387,Standing Desk,Furniture,North,Wholesale,2,330.87,205.39,10,661.74,66.17,595.57,410.78,184.79,31.03,2024-12
ORD101045,2025-02-07,CUST1049,Monitor 27,Electronics,Islands,Online,1,1203.61,922.52,0,1203.61,0.0,1203.61,922.52,281.09,23.35,2025-02
ORD101046,2025-11-01,CUST1083,Pen Set,Stationery,North,Retail,1,29.36,18.28,0,29.36,0.0,29.36,18.28,11.08,37.74,2025-11
ORD101047,2025-10-28,CUST1004,Office Chair,Furniture,North,Wholesale,3,358.14,257.71,20,1074.42,214.88,859.54,773.13,86.41,10.05,2025-10
ORD101048,2025-03-13,CUST1347,Monitor 27,Electronics,North,Wholesale,5,216.39,171.71,0,1081.95,0.0,1081.95,858.55,223.4,20.65,2025-03
ORD101049,2025-10-27,CUST1173,Pen Set,Stationery,North,Online,2,10.2,7.45,0,20.4,0.0,20.4,14.9,5.5,26.96,2025-10
ORD101050,2024-11-05,CUST1352,Pen Set,Stationery,South,Retail,5,27.85,17.93,10,139.25,13.93,125.33,89.65,35.67,28.47,2024-11
ORD101051,2025-04-19,CUST1442,Water Bottle,Accessories,North,Online,2,79.56,52.61,0,159.12,0.0,159.12,105.22,53.9,33.87,2025-04
ORD101052,2025-10-18,CUST1342,Notebook Pack,Stationery,South,Online,1,25.54,20.35,5,25.54,1.28,24.26,20.35,3.91,16.13,2025-10
ORD101053,2025-08-30,CUST1092,Standing Desk,Furniture,North,Online,2,397.42,261.67,5,794.84,39.74,755.1,523.34,231.76,30.69,2025-08
ORD101054,2025-07-04,CUST1094,Standing Desk,Furniture,South,Online,4,41.26,28.43,5,165.04,8.25,156.79,113.72,43.07,27.47,2025-07
ORD101055,2025-06-15,CUST1428,Pen Set,Stationery,North,Retail,2,33.66,24.0,10,67.32,6.73,60.59,48.0,12.59,20.78,2025-06
ORD101056,2024-04-30,CUST1092,Pen Set,Stationery,North,Retail,3,5.19,3.43,0,15.57,0.0,15.57,10.29,5.28,33.91,2024-04
ORD101057,2025-10-30,CUST1082,Laptop Air 13,Electronics,Center,Online,2,1289.06,720.26,20,2578.12,515.62,2062.5,1440.52,621.98,30.16,2025-10
ORD101058,2025-07-11,CUST1087,Standing Desk,Furniture,Islands,Wholesale,5,405.15,247.99,0,2025.75,0.0,2025.75,1239.95,785.8,38.79,2025-07
ORD101059,2024-10-27,CUST1337,Notebook Pack,Stationery,Islands,Online,2,25.2,18.24,5,50.4,2.52,47.88,36.48,11.4,23.81,2024-10
ORD101060,2025-07-05,CUST1261,Smartphone X,Electronics,North,Wholesale,3,1020.92,572.92,0,3062.76,0.0,3062.76,1718.76,1344.0,43.88,2025-07
ORD101061,2024-08-08,CUST1490,Monitor 27,Electronics,Center,Online,3,386.78,247.45,0,1160.34,0.0,1160.34,742.35,417.99,36.02,2024-08
ORD101062,2024-09-18,CUST1133,Standing Desk,Furniture,South,Wholesale,3,123.09,81.73,15,369.27,55.39,313.88,245.19,68.69,21.88,2024-09
ORD101063,2024-05-26,CUST1274,Smartphone X,Electronics,North,Online,1,1120.4,895.02,10,1120.4,112.04,1008.36,895.02,113.34,11.24,2024-05
ORD101064,2025-11-04,CUST1331,Notebook Pack,Stationery,Center,Online,3,19.69,11.59,20,59.07,11.81,47.26,34.77,12.49,26.42,2025-11
ORD101065,2025-09-10,CUST1126,Laptop Air 13,Electronics,North,Online,1,834.69,601.81,0,834.69,0.0,834.69,601.81,232.88,27.9,2025-09
ORD101066,2024-12-07,CUST1398,Wireless Headphones,Electronics,Islands,Online,1,1213.3,750.32,0,1213.3,0.0,1213.3,750.32,462.98,38.16,2024-12
ORD101067,2024-04-17,CUST1400,Laptop Air 13,Electronics,Center,Online,1,1114.22,698.21,10,1114.22,111.42,1002.8,698.21,304.59,30.37,2024-04
ORD101068,2025-12-18,CUST1292,Wireless Headphones,Electronics,Islands,Online,2,942.6,729.71,0,1885.2,0.0,1885.2,1459.42,425.78,22.59,2025-12
ORD101069,2024-12-19,CUST1412,Backpack,Accessories,Center,Retail,3,96.76,66.56,15,290.28,43.54,246.74,199.68,47.06,19.07,2024-12
ORD101070,2024-09-22,CUST1004,Water Bottle,Accessories,South,Online,2,27.1,15.76,0,54.2,0.0,54.2,31.52,22.68,41.85,2024-09
ORD101071,2025-10-16,CUST1498,Office Chair,Furniture,North,Wholesale,3,171.99,120.77,10,515.97,51.6,464.37,362.31,102.06,21.98,2025-10
ORD101072,2025-04-24,CUST1257,Wireless Headphones,Electronics,South,Online,1,687.43,539.92,15,687.43,103.11,584.32,539.92,44.4,7.6,2025-04
ORD101073,2024-03-30,CUST1485,Wireless Headphones,Electronics,South,Wholesale,2,524.09,300.06,0,1048.18,0.0,1048.18,600.12,448.06,42.75,2024-03
ORD101074,2024-06-18,CUST1294,Laptop Pro 14,Electronics,North,Wholesale,1,485.91,380.17,10,485.91,48.59,437.32,380.17,57.15,13.07,2024-06
ORD101075,2025-11-24,CUST1260,Backpack,Accessories,Center,Online,1,64.76,46.71,10,64.76,6.48,58.28,46.71,11.57,19.86,2025-11
ORD101076,2024-01-15,CUST1315,Smartphone X,Electronics,South,Online,4,1139.2,829.95,10,4556.8,455.68,4101.12,3319.8,781.32,19.05,2024-01
ORD101077,2025-11-08,CUST1486,Notebook Pack,Stationery,Islands,Retail,3,6.48,4.29,0,19.44,0.0,19.44,12.87,6.57,33.8,2025-11
ORD101078,2024-08-18,CUST1089,Laptop Air 13,Electronics,Center,Online,2,269.31,171.91,0,538.62,0.0,538.62,343.82,194.8,36.17,2024-08
ORD101079,2024-04-25,CUST1173,Water Bottle,Accessories,North,Online,1,69.3,51.39,0,69.3,0.0,69.3,51.39,17.91,25.84,2024-04
ORD101080,2024-08-06,CUST1001,Backpack,Accessories,Islands,Online,3,53.3,41.61,15,159.9,23.98,135.91,124.83,11.08,8.16,2024-08
ORD101081,2024-02-06,CUST1478,Desk Lamp,Furniture,Center,Online,4,513.56,289.84,0,2054.24,0.0,2054.24,1159.36,894.88,43.56,2024-02
ORD101082,2024-04-19,CUST1002,Office Chair,Furniture,Center,Online,4,136.11,86.92,0,544.44,0.0,544.44,347.68,196.76,36.14,2024-04
ORD101083,2025-06-10,CUST1460,Monitor 27,Electronics,North,Online,2,1376.61,759.51,10,2753.22,275.32,2477.9,1519.02,958.88,38.7,2025-06
ORD101084,2025-01-18,CUST1153,Office Chair,Furniture,Center,Retail,2,133.84,100.77,0,267.68,0.0,267.68,201.54,66.14,24.71,2025-01
ORD101085,2024-06-14,CUST1071,Office Chair,Furniture,North,Online,3,33.31,25.68,10,99.93,9.99,89.94,77.04,12.9,14.34,2024-06
ORD101086,2024-05-16,CUST1202,Standing Desk,Furniture,Center,Retail,3,543.57,320.75,0,1630.71,0.0,1630.71,962.25,668.46,40.99,2024-05
ORD101087,2024-09-29,CUST1060,Standing Desk,Furniture,South,Retail,2,312.47,225.11,0,624.94,0.0,624.94,450.22,174.72,27.96,2024-09
ORD101088,2025-02-13,CUST1256,Backpack,Accessories,North,Online,5,102.74,66.49,0,513.7,0.0,513.7,332.45,181.25,35.28,2025-02
ORD101089,2024-06-08,CUST1176,Notebook Pack,Stationery,Center,Retail,1,28.96,16.3,10,28.96,2.9,26.06,16.3,9.76,37.46,2024-06
ORD101090,2024-01-09,CUST1222,Desk Lamp,Furniture,North,Online,1,306.98,227.23,0,306.98,0.0,306.98,227.23,79.75,25.98,2024-01
ORD101091,2024-09-12,CUST1143,Laptop Air 13,Electronics,North,Retail,4,1491.85,912.77,10,5967.4,596.74,5370.66,3651.08,1719.58,32.02,2024-09
ORD101092,2024-04-15,CUST1358,Backpack,Accessories,Center,Online,2,29.93,23.89,5,59.86,2.99,56.87,47.78,9.09,15.98,2024-04
ORD101093,2024-05-15,CUST1205,Laptop Pro 14,Electronics,North,Wholesale,1,352.89,206.99,0,352.89,0.0,352.89,206.99,145.9,41.34,2024-05
ORD101094,2025-01-24,CUST1208,Notebook Pack,Stationery,Center,Online,1,27.17,16.52,0,27.17,0.0,27.17,16.52,10.65,39.2,2025-01
ORD101095,2025-10-21,CUST1026,Wireless Headphones,Electronics,North,Wholesale,1,596.28,468.53,10,596.28,59.63,536.65,468.53,68.12,12.69,2025-10
ORD101096,2024-07-05,CUST1020,Laptop Pro 14,Electronics,Islands,Online,1,1137.55,685.94,5,1137.55,56.88,1080.67,685.94,394.73,36.53,2024-07
ORD101097,2024-07-08,CUST1129,Desk Lamp,Furniture,Center,Wholesale,2,203.48,116.84,0,406.96,0.0,406.96,233.68,173.28,42.58,2024-07
ORD101098,2024-12-05,CUST1184,Backpack,Accessories,North,Online,4,91.72,63.95,5,366.88,18.34,348.54,255.8,92.74,26.61,2024-12
ORD101099,2025-08-21,CUST1196,Laptop Air 13,Electronics,Center,Wholesale,4,265.29,195.16,0,1061.16,0.0,1061.16,780.64,280.52,26.44,2025-08
ORD101100,2025-11-01,CUST1418,Smartphone X,Electronics,Center,Online,1,712.99,409.73,15,712.99,106.95,606.04,409.73,196.31,32.39,2025-11
ORD101101,2025-04-30,CUST1389,Smartphone X,Electronics,South,Wholesale,2,298.21,173.55,0,596.42,0.0,596.42,347.1,249.32,41.8,2025-04
ORD101102,2025-07-27,CUST1499,Office Chair,Furniture,North,Online,4,285.63,208.32,15,1142.52,171.38,971.14,833.28,137.86,14.2,2025-07
ORD101103,2025-05-30,CUST1404,Laptop Pro 14,Electronics,Islands,Online,1,469.29,371.62,0,469.29,0.0,469.29,371.62,97.67,20.81,2025-05
ORD101104,2025-12-11,CUST1097,Backpack,Accessories,North,Online,4,64.45,44.03,5,257.8,12.89,244.91,176.12,68.79,28.09,2025-12
ORD101105,2025-06-05,CUST1196,Notebook Pack,Stationery,North,Online,3,19.03,11.76,0,57.09,0.0,57.09,35.28,21.81,38.2,2025-06
ORD101106,2025-12-14,CUST1004,Notebook Pack,Stationery,North,Retail,2,29.77,20.28,0,59.54,0.0,59.54,40.56,18.98,31.88,2025-12
ORD101107,2025-07-19,CUST1060,Monitor 27,Electronics,Islands,Online,1,837.66,521.83,5,837.66,41.88,795.78,521.83,273.95,34.43,2025-07
ORD101108,2024-05-16,CUST1138,Laptop Pro 14,Electronics,North,Online,3,433.59,327.73,5,1300.77,65.04,1235.73,983.19,252.54,20.44,2024-05
ORD101109,2025-09-11,CUST1497,Office Chair,Furniture,North,Wholesale,1,569.46,439.05,0,569.46,0.0,569.46,439.05,130.41,22.9,2025-09
ORD101110,2024-10-28,CUST1166,Laptop Pro 14,Electronics,North,Online,3,94.78,60.55,10,284.34,28.43,255.91,181.65,74.26,29.02,2024-10
ORD101111,2024-01-17,CUST1275,Water Bottle,Accessories,South,Online,5,95.6,71.23,0,478.0,0.0,478.0,356.15,121.85,25.49,2024-01
ORD101112,2025-10-31,CUST1131,Water Bottle,Accessories,North,Retail,3,70.6,53.25,0,211.8,0.0,211.8,159.75,52.05,24.58,2025-10
ORD101113,2025-02-08,CUST1079,Desk Lamp,Furniture,North,Online,1,443.98,285.11,15,443.98,66.6,377.38,285.11,92.27,24.45,2025-02
ORD101114,2024-07-08,CUST1417,Monitor 27,Electronics,North,Online,1,776.54,568.71,5,776.54,38.83,737.71,568.71,169.0,22.91,2024-07
ORD101115,2024-06-30,CUST1418,Standing Desk,Furniture,Center,Retail,3,137.07,80.31,0,411.21,0.0,411.21,240.93,170.28,41.41,2024-06
ORD101116,2025-02-16,CUST1051,Backpack,Accessories,Center,Online,2,89.94,67.63,5,179.88,8.99,170.89,135.26,35.63,20.85,2025-02
ORD101117,2024-01-14,CUST1390,Water Bottle,Accessories,Islands,Retail,5,24.54,18.22,0,122.7,0.0,122.7,91.1,31.6,25.75,2024-01
ORD101118,2024-01-10,CUST1490,Laptop Air 13,Electronics,North,Retail,2,1241.92,947.81,0,2483.84,0.0,2483.84,1895.62,588.22,23.68,2024-01
ORD101119,2025-03-30,CUST1417,Monitor 27,Electronics,North,Online,1,760.05,464.35,5,760.05,38.0,722.05,464.35,257.7,35.69,2025-03
ORD101120,2024-01-22,CUST1422,Laptop Pro 14,Electronics,North,Wholesale,1,501.37,339.87,15,501.37,75.21,426.16,339.87,86.29,20.25,2024-01
ORD101121,2024-01-25,CUST1116,Standing Desk,Furniture,South,Retail,2,231.39,143.86,15,462.78,69.42,393.36,287.72,105.64,26.86,2024-01
ORD101122,2024-04-25,CUST1251,Monitor 27,Electronics,North,Online,5,398.82,314.72,0,1994.1,0.0,1994.1,1573.6,420.5,21.09,2024-04
ORD101123,2025-01-04,CUST1472,Laptop Air 13,Electronics,Center,Retail,4,938.4,557.89,5,3753.6,187.68,3565.92,2231.56,1334.36,37.42,2025-01
ORD101124,2024-06-02,CUST1457,Water Bottle,Accessories,North,Online,3,78.72,48.94,15,236.16,35.42,200.74,146.82,53.92,26.86,2024-06
ORD101125,2025-01-12,CUST1477,Wireless Headphones,Electronics,Islands,Online,4,1090.06,620.34,0,4360.24,0.0,4360.24,2481.36,1878.88,43.09,2025-01
ORD101126,2025-11-02,CUST1075,Office Chair,Furniture,South,Online,1,284.62,213.24,20,284.62,56.92,227.7,213.24,14.46,6.35,2025-11
ORD101127,2025-03-13,CUST1491,Backpack,Accessories,Center,Online,1,19.95,15.93,0,19.95,0.0,19.95,15.93,4.02,20.15,2025-03
ORD101128,2025-03-10,CUST1246,Backpack,Accessories,Islands,Wholesale,5,76.19,54.03,0,380.95,0.0,380.95,270.15,110.8,29.09,2025-03
ORD101129,2025-01-27,CUST1214,Notebook Pack,Stationery,Center,Retail,2,23.68,16.18,10,47.36,4.74,42.62,32.36,10.26,24.08,2025-01
ORD101130,2025-03-07,CUST1269,Pen Set,Stationery,Center,Online,3,33.4,20.2,0,100.2,0.0,100.2,60.6,39.6,39.52,2025-03
ORD101131,2024-01-18,CUST1185,Notebook Pack,Stationery,Center,Retail,2,9.68,5.59,15,19.36,2.9,16.46,11.18,5.28,32.06,2024-01
